All Outfielders 3 Year Averages MLB Standard Stats
Player,Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Galvis, Freddy 2B PHI"	Free Agent	132	9	30	18	7	2	3	14	7	25	0	0	0.2273	0.2662	0.3788	934
"Kearns, Austin RF MIA"	Free Agent	108	14	24	18	4	0	2	8	15	33	1	2	0.2222	0.3333	0.3148	936
"Pillar, Kevin OF TOR"	Free Agent	102	11	21	14	4	0	3	13	4	29	0	1	0.2059	0.2500	0.3333	938
"Herrera, Elian OF MIL"	Free Agent	98	13	24	19	5	0	0	8	12	26	2	1	0.2449	0.3333	0.2959	939
"Perez, Juan OF SF"	Free Agent	89	8	23	17	5	0	1	8	6	21	2	0	0.2584	0.3021	0.3483	951
"Sierra, Moises LF TOR"	Free Agent	85	8	21	13	6	0	2	9	7	24	1	0	0.2471	0.3118	0.3882	954
"Tuiasosopo, Matt LF ARI"	Free Agent	55	9	13	9	2	0	2	10	8	19	0	0	0.2364	0.3438	0.3818	955
"Robinson, Trayvon CF BAL"	Free Agent	96	9	21	14	5	0	2	9	7	35	2	1	0.2188	0.2718	0.3333	967
"Gindl, Caleb RF MIL"	Free Agent	66	8	16	9	4	1	2	7	10	12	1	0	0.2424	0.3421	0.4242	972
"Dekker, Matt den CF NYM"	Free Agent	58	7	12	10	1	0	1	6	4	23	4	1	0.2069	0.2698	0.2759	981
"Figgins, Chone LF MIA "	Free Agent	151	14	28	21	5	1	1	9	13	30	5	2	0.1854	0.2485	0.2517	983
"Culberson, Charlie OF COL"	Free Agent	60	6	16	13	2	0	1	6	2	15	2	0	0.2667	0.2903	0.3500	989
"Garcia, Leury 2B CHW"	Free Agent	101	10	20	18	1	1	0	2	7	34	7	2	0.1980	0.2477	0.2277	1000
"Sands, Jerry RF TB "	Free Agent	74	7	18	11	6	0	1	9	9	20	1	1	0.2432	0.3253	0.3649	1003
"Martinez, Michael OF PIT "	Free Agent	121	13	23	17	3	1	2	11	8	23	1	0	0.1901	0.2385	0.2810	1009
"Borbon, Julio CF CHC "	Free Agent	65	7	15	13	1	1	0	5	5	10	4	1	0.2308	0.2958	0.2769	1013
"Sappelt, Dave CF PHI "	Free Agent	84	9	21	14	6	0	1	6	6	13	1	1	0.2500	0.3000	0.3571	1014
"Mather, Joe LF PHI"	Free Agent	100	7	21	14	5	0	2	9	7	23	2	1	0.2100	0.2593	0.3200	1017
"Thomas, Clete RF PHI"	Free Agent	106	14	22	15	5	0	2	6	10	36	0	1	0.2075	0.2821	0.3113	1035
"Crowe, Trevor LF DET"	Free Agent	64	8	14	11	3	0	0	5	7	16	3	0	0.2188	0.2958	0.2656	1051
"Sutton, Drew LF BOS"	Free Agent	59	8	16	10	6	0	0	7	3	18	0	0	0.2712	0.3175	0.3729	1053
"Peguero, Carlos RF SEA "	Free Agent	68	6	13	7	2	1	3	9	3	28	0	0	0.1912	0.2361	0.3824	1056
"Martinez, Fernando CF NYY"	Free Agent	58	5	13	7	3	0	3	6	3	18	0	0	0.2241	0.2857	0.4310	1058
"Buck, Travis RF SD"	Free Agent	74	8	17	11	5	0	1	8	5	16	0	0	0.2297	0.2875	0.3378	1069
"Kobernus, Jeff OF WAS"	Free Agent	30	8	5	4	0	0	1	1	5	6	3	2	0.1667	0.3056	0.2667	1070
"Maier, Mitch CF BOS "	Free Agent	53	9	11	7	2	1	1	5	8	19	1	0	0.2075	0.3065	0.3396	1071
"Tosoni, Rene RF MIL"	Free Agent	57	7	12	8	2	0	2	7	5	14	0	1	0.2105	0.2857	0.3509	1072
"Hall, Bill RF LAA"	Free Agent	65	9	14	9	3	1	1	5	5	23	1	1	0.2154	0.2817	0.3385	1081
"Carson, Matt RF CLE "	Free Agent	38	4	11	11	0	0	0	4	2	11	2	0	0.2895	0.3250	0.2895	1087
"Avery, Xavier CF SEA"	Free Agent	47	7	10	7	3	0	0	3	6	12	3	2	0.2128	0.3019	0.2766	1093
"Angle, Matt LF LAD "	Free Agent	26	4	5	4	1	0	0	2	4	4	4	0	0.1923	0.3000	0.2308	1105
"Hawpe, Brad 1B LAA"	Free Agent	74	7	17	13	3	0	1	7	8	27	0	0	0.2297	0.3049	0.3108	1108
"Herrmann, Chris C MIN"	Free Agent	88	8	16	10	4	0	2	10	10	27	0	0	0.1818	0.2653	0.2955	1116
"Orr, Pete OF PHI"	Free Agent	57	5	14	11	3	0	0	4	3	15	2	0	0.2456	0.2951	0.2982	1121
"Hernandez, Gorkys CF KC"	Free Agent	52	6	10	7	1	1	1	4	4	14	2	1	0.1923	0.2632	0.3077	1127
"Terdoslavich, Joey OF ATL"	Free Agent	79	11	17	13	4	0	0	4	12	24	1	0	0.2152	0.3152	0.2658	1129
"Bixler, Brian LF NYM"	Free Agent	57	7	11	7	2	1	1	3	5	18	2	1	0.1930	0.2581	0.3158	1137
"Robinson, Derrick LF CIN"	Free Agent	64	7	16	13	2	1	0	3	6	15	1	2	0.2500	0.3143	0.3125	1144
"Tanaka, Kensuke OF TEX "	Free Agent	30	4	8	8	0	0	0	2	4	3	2	0	0.2667	0.3529	0.2667	1145
"Elmore, Jake SS CHW"	Free Agent	94	8	21	16	4	0	1	6	9	13	0	3	0.2234	0.2913	0.2979	1147
"Oeltjen, Trent RF LAA"	Free Agent	24	3	5	4	0	0	1	2	4	10	2	0	0.2083	0.3103	0.3333	1157
"Canzler, Russ LF PIT"	Free Agent	32	3	9	7	1	0	1	4	2	8	0	0	0.2812	0.3235	0.4062	1159
"Almonte, Zoilo CF NYY"	Free Agent	53	4	12	10	2	0	0	4	3	10	2	0	0.2264	0.2679	0.2642	1178
"McBride, Matt LF COL"	Free Agent	39	4	8	6	1	0	1	6	0	8	0	0	0.2051	0.2051	0.3077	1189
"Urrutia, Henry OF BAL "	Free Agent	58	5	16	15	0	1	0	2	0	11	0	0	0.2759	0.2759	0.3103	1217
"Jackson, Brett CF CHC "	Free Agent	60	7	10	5	3	0	2	4	11	30	0	2	0.1667	0.2958	0.3167	1221
"Marisnick, Jake CF MIA "	Free Agent	109	6	20	16	2	1	1	5	6	27	3	1	0.1835	0.2308	0.2477	2305
"Lambo, Andrew LF PIT"	Free Agent	30	4	7	4	2	0	1	2	3	11	0	1	0.2333	0.3030	0.4000	2307
"Lutz, Donald OF CIN"	Free Agent	29	2	7	7	0	0	0	4	0	7	1	0	0.2414	0.2414	0.2414	2309
"Chambers, Adron CF HOU "	Free Agent	29	4	6	5	0	1	0	3	3	10	1	1	0.2069	0.2812	0.2759	2322
"Hermida, Jeremy RF CLE "	Free Agent	27	2	6	3	1	1	1	4	3	11	0	0	0.2222	0.3000	0.4444	2324
"Fuentes, Reymond CF SD"	Free Agent	33	4	5	5	0	0	0	1	3	16	3	0	0.1515	0.2222	0.1515	2333
"Pie, Felix LF PIT "	Free Agent	64	7	13	10	3	0	0	3	4	15	1	1	0.2031	0.2500	0.2500	2335
"Peguero, Francisco LF BAL"	Free Agent	15	3	3	3	0	0	0	0	0	3	2	0	0.2000	0.2000	0.2000	2339
"Adduci, Jim LF TEX"	Free Agent	31	2	8	7	1	0	0	0	3	9	2	0	0.2581	0.3235	0.2903	2340
"Ford, Darren CF PIT"	Free Agent	5	2	1	1	0	0	0	0	0	2	2	2	0.2000	0.2000	0.2000	2342
"Thompson, Rich RF TB"	Free Agent	11	2	1	1	0	0	0	0	0	2	3	1	0.0909	0.1667	0.0909	2343
"Christian, Justin LF STL "	Free Agent	34	4	6	4	2	0	0	2	2	4	2	1	0.1765	0.2222	0.2353	2344
"Kalish, Ryan CF BOS "	Free Agent	32	4	7	6	1	0	0	2	2	9	1	1	0.2188	0.2647	0.2500	2348
"Ford, Lew LF BAL"	Free Agent	36	4	6	2	2	0	2	2	4	6	0	0	0.1667	0.2500	0.3889	2355
"Perez, Eury CF WAS"	Free Agent	6	2	1	1	0	0	0	0	0	2	2	0	0.1667	0.1667	0.1667	2360
"Darnell, James LF SD "	Free Agent	21	1	5	3	1	0	1	3	2	3	0	0	0.2381	0.3043	0.4286	2367
"Cunningham, Aaron RF TEX"	Free Agent	62	6	11	7	3	0	1	5	6	14	0	1	0.1774	0.2500	0.2742	2371
"Butler, Joey LF STL"	Free Agent	12	3	4	2	2	0	0	1	3	6	0	0	0.3333	0.4667	0.5000	2381
"Ramirez, Wilkin LF MIN "	Free Agent	36	3	9	6	3	0	0	3	2	11	0	1	0.2500	0.2895	0.3333	2386
"Guyer, Brandon RF TB"	Free Agent	16	3	3	2	0	0	1	1	0	3	0	0	0.1875	0.1875	0.3750	2394
"Gillespie, Cole LF SEA "	Free Agent	22	3	5	4	1	0	0	3	3	5	0	0	0.2273	0.3200	0.2727	2398
"Castellanos, Alex RF TEX "	Free Agent	20	2	4	3	0	0	1	2	0	6	0	0	0.2000	0.2000	0.3500	2401
"Phipps, Denis RF CHW"	Free Agent	5	2	2	2	0	0	0	1	0	2	0	0	0.4000	0.4000	0.4000	2420
"Boggs, Brandon LF MIN"	Free Agent	6	1	1	0	0	0	1	1	1	3	0	0	0.1667	0.2857	0.6667	2430
"Benson, Joe LF TEX "	Free Agent	24	1	6	4	2	0	0	1	1	7	1	1	0.2500	0.2800	0.3333	2433
"Brown, Corey RF OAK "	Free Agent	13	2	2	0	1	0	1	1	1	5	0	0	0.1538	0.2143	0.4615	2444
"Decker, Jaff LF PIT"	Free Agent	26	3	4	3	0	0	1	2	3	4	0	1	0.1538	0.2333	0.2692	2453
"Mesa, Melky LF KC "	Free Agent	5	1	2	1	1	0	0	1	0	1	0	0	0.4000	0.4000	0.6000	2463
"Marte, Alfredo LF ARI"	Free Agent	43	4	8	5	3	0	0	4	4	12	0	0	0.1860	0.2708	0.2558	2466
"Cousins, Scott CF LAA "	Free Agent	47	4	7	4	2	0	1	2	4	16	1	1	0.1489	0.2157	0.2553	2467
"Beltre, Engel CF TEX"	Free Agent	13	2	3	3	0	0	0	1	0	2	0	1	0.2308	0.2308	0.2308	2476
"Choice, Michael CF TEX"	Floaters and Sinkers	18	2	5	4	1	0	0	0	1	6	0	0	0.2778	0.3158	0.3333	2477
"Hudson, Kyle LF BAL"	Free Agent	9	1	1	1	0	0	0	1	0	2	1	0	0.1111	0.1111	0.1111	2480
"Richardson, Antoan CF MIN"	Free Agent	1	1	1	1	0	0	0	0	0	0	0	0	1.0000	1.0000	1.0000	2482
"Tekotte, Blake LF CHW "	Free Agent	27	2	5	4	1	0	0	1	2	11	1	1	0.1852	0.2414	0.2222	2484
"Cunningham, Todd CF ATL"	Free Agent	8	2	2	2	0	0	0	0	0	3	0	0	0.2500	0.2500	0.2500	2491
"Prince, Josh OF MIL"	Free Agent	8	3	1	0	1	0	0	0	1	1	0	0	0.1250	0.2222	0.2500	2505
"Young, Matt LF LAA"	Free Agent	19	2	4	3	1	0	0	1	1	5	0	0	0.2105	0.2500	0.2632	2507
"Castellanos, Nick OF DET "	Orange-a-Tangs	18	1	5	5	0	0	0	0	0	1	0	0	0.2778	0.2778	0.2778	2513
"Garner, Cole RF MIL"	Free Agent	3	0	1	1	0	0	0	1	0	2	0	0	0.3333	0.3333	0.3333	2516
"Ortega, Rafael CF STL "	Free Agent	2	0	1	1	0	0	0	0	0	1	0	0	0.5000	0.5000	0.5000	2532
"Negron, Kris CF CIN"	Free Agent	1	1	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	2535
"Komatsu, Erik RF WAS"	Free Agent	26	2	6	6	0	0	0	0	3	2	0	0	0.2308	0.3103	0.2308	2536
"Loewen, Adam RF TOR"	Free Agent	11	1	2	2	0	0	0	1	1	4	0	0	0.1818	0.3077	0.1818	2537
"Lin, Che-Hsuan RF HOU "	Free Agent	6	0	2	2	0	0	0	0	0	2	0	0	0.3333	0.3333	0.3333	2538
"Kieschnick, Roger LF SF"	Free Agent	42	3	8	8	0	0	0	2	6	14	0	0	0.1905	0.2917	0.1905	2544
"Carroll, Brett RF PIT"	Free Agent	2	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2546
"Meadows, Austin OF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Lollis, Ryan RF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Pinkney, Alton LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Fuselier, Alex RF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rapoport, James RF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Porter, Greg LF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Merrifield, Whit CF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Marquis, Matthew OF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rahl, Chris LF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bell, Billy CF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cayones, Exircado OF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Krum, Austin OF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sales, Darrell LF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Weber, Jon RF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Wright, Chad CF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sanchez, Juan LF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Vroman, Douglas LF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Frazier, Alex LF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Austin, Jamal LF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Songco, Angelo LF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Carter, Yusuf LF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Booth, Tyler OF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cooper, James CF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bradley, Marcus OF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Auer, Tyson CF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Moss, Steve LF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Laurent, Chandler RF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Short, Brandon LF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Henry, C.J. LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Welty, Ronnie RF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Olabisi, Wande RF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Curry, Mike LF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Ruettiger, John CF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Charles, Henry OF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Spencer, Matthew LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Whitaker, Josh LF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"James, Jason RF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Walter, Randy R. LF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Calderone, Adam CF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Biell, Dustin CF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Fairley, Wendell CF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Na, Kyung-Min LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Dunston, Shawon OF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Balcom, Jasha LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Jones, Kennard LF BAL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"McBryde, Mike LF SF"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Glaesmann, Todd RF TB "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Mendez, Quesada LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Pacheco, Jonel LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Dykstra, Cutter LF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Mitchell, Jared CF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hood, Destin LF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Kjeldgaard, Brock OF MIL "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Solarte, Yangervis LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Long, Matt RF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Keowen, Kade LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gallas, Anthony OF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Parker, Kyle RF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Macias, David CF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Goodwin, Brian CF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Luna, Aaron LF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Smith, Stantrel LF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Bigley, Evan RF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Dahl, David OF COL"	Floaters and Sinkers	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Joseph, Alfred LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Andreoli, John OF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Pham, Thomas CF STL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Richard, Myrio RF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Reynoso, Jonathan CF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Gantt, Marty LF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Floyd, Michael LF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Adams, Brian RF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Baez, Lizahio LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hoying, Jared LF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Dolenc, Mark LF MIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Myles, Bryson OF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Place, Jason CF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sosa, Junior CF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Montero, Lucas LF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Llanos, Alex RF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cleary Jr., Delta CF COL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Dickerson, Joseph RF KC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Delaney, Jason LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cooper, Jason LF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Urena, Luis RF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Moncrief, Carlos OF CLE"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Blash, Jabari RF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Kelly, Christopher LF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Nielsen, Eric RF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Womack, Josh LF SEA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"McQuade, Anthony LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Shelby, John CF CHW"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Salem, Emeel RF TB"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Cumberland, Shaun LF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Simon, Keanon LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sherrod, Justin LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Mota, Willie LF BOS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Davis, D.J. OF TOR"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Meath, Matt LF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Iorg, Eli LF HOU"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Battle, Timothy LF NYY"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Moore, Wade LF WAS"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Moreno, Edwin LF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Polanco, Gregory RF PIT"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Hazelbaker, Jeremy CF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Jones, Ryan RF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Desme, Grant LF OAK"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Rodriguez, Yorman CF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Winker, Jesse LF CIN"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Castro, Leandro CF PHI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Peel, Aaron LF LAA"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sherlock, Tim RF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Krause, Brent LF MIL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Clevlen, Brent RF ARI"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Doetsch, Steve LF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Perez, Nelson LF CHC"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Paisano, David CF TEX"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Smith, Blake RF LAD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Tejada, Luis OF SD"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Wyatt, Brent LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Frey, Evan RF ARI "	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Sabino, Luis LF DET"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
"Owings, Jon LF ATL"	Free Agent	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	2551
