All Players Projections MLB Standard Stats																	
Player	Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank
Kennedy, Adam 2B OAK	Want-a-be Ghetto All Stars	401	45	111	81	21	2	7	40	32	57	13	4	0.2768	0.3303	0.3915	347
Guzman, Cristian SS WAS 	Blue Crew	501	71	140	102	25	7	6	50	20	60	4	3	0.2794	0.3071	0.3932	350
Soto, Geovany C CHC	User Abuser	413	58	109	61	30	3	15	67	53	99	1	0	0.2639	0.3476	0.4600	351
Anderson, Garret LF ATL	Free Agent	377	47	108	74	22	1	11	58	21	52	1	1	0.2865	0.3241	0.4377	352
Ryan, Brendan SS STL	Free Agent	383	51	107	80	21	3	3	35	31	53	14	5	0.2794	0.3333	0.3734	353
Bloomquist, Willie SS KC	Free Agent	379	50	100	84	8	6	2	25	30	67	22	7	0.2639	0.3178	0.3325	354
Molina, Yadier C STL	Floaters and Sinkers	477	40	138	107	25	0	6	55	45	41	5	3	0.2893	0.3506	0.3795	355
Heyward, Jason OF ATL 	Shits & Giggles	365	40	100	64	22	2	12	45	33	49	8	3	0.2740	0.3342	0.4438	356
Byrnes, Eric LF ARI	Free Agent	323	47	84	52	17	4	11	41	29	49	12	5	0.2601	0.3210	0.4396	357
Hinske, Eric RF NYY 	Free Agent	401	60	102	62	23	1	16	55	49	101	5	2	0.2544	0.3356	0.4364	358
Iannetta, Chris C COL 	Want-a-be Ghetto All Stars	384	55	98	57	21	2	18	67	67	105	1	1	0.2552	0.3659	0.4609	359
Pierzynski, A.J. C CHW	Titty`s Warriors	476	50	136	95	27	2	12	50	28	60	0	1	0.2857	0.3254	0.4265	361
Stanton, Michael OF FLA	Free Agent	275	40	77	44	18	1	14	46	21	100	3	2	0.2800	0.3311	0.5055	366
Guillen, Jose RF KC 	Free Agent	380	45	103	66	22	2	13	61	28	70	2	1	0.2711	0.3211	0.4421	367
Tatis, Fernando LF NYM	Free Agent	306	38	88	58	18	2	10	48	26	56	4	0	0.2876	0.3434	0.4575	369
Inge, Brandon 3B DET 	Grape Apes	550	68	130	84	25	1	20	80	54	157	3	2	0.2364	0.3046	0.3945	372
Heisey, Chris CF CIN	Free Agent	310	50	85	53	20	2	10	42	25	75	6	3	0.2742	0.3284	0.4484	373
Lewis, Fred LF SF	Free Agent	278	50	77	52	15	5	5	35	33	72	11	5	0.2770	0.3537	0.4209	374
Jackson, Austin OF DET 	Shits & Giggles	375	55	100	66	22	4	8	46	25	79	8	4	0.2667	0.3125	0.4107	376
Taylor, Michael LF OAK 	Free Agent	365	48	95	62	19	2	12	41	40	70	9	3	0.2603	0.3333	0.4219	377
Church, Ryan RF ATL 	Free Agent	353	50	96	59	25	2	10	53	39	76	4	2	0.2720	0.3444	0.4391	378
Glaus, Troy 3B ATL 	Free Agent	368	50	94	51	25	0	18	62	59	82	0	0	0.2554	0.3583	0.4701	380
Desmond, Ian SS WAS	Free Agent	364	40	102	63	25	5	9	41	22	62	6	3	0.2802	0.3212	0.4505	385
Harris, Willie LF WAS	Free Agent	345	54	87	57	17	6	7	34	49	66	14	6	0.2522	0.3452	0.3971	389
Carter, Chris C. 1B OAK 	Free Agent	425	50	110	65	25	2	18	51	60	100	1	1	0.2588	0.3505	0.4541	392
Garko, Ryan 1B SF 	Free Agent	365	40	102	71	17	0	14	47	40	63	0	0	0.2795	0.3506	0.4411	394
Murphy, Daniel 1B NYM	Free Agent	375	50	103	65	25	3	10	50	32	57	2	2	0.2747	0.3317	0.4373	395
Griffey, Ken DH SEA 	Free Agent	375	45	94	55	19	0	20	60	65	71	0	1	0.2507	0.3614	0.4613	396
Wigginton, Ty 3B BAL	Free Agent	402	45	109	69	23	2	15	45	34	71	1	2	0.2711	0.3280	0.4502	397
Jacobs, Mike DH KC 	Free Agent	401	45	102	60	21	1	20	56	34	106	0	1	0.2544	0.3126	0.4613	398
Wood, Brandon 3B ANA 	Evil Empire	392	35	100	64	20	0	16	51	25	122	6	3	0.2551	0.2998	0.4286	399
Gerut, Jody CF MIL	Free Agent	301	43	80	52	14	2	12	39	24	48	6	3	0.2658	0.3200	0.4452	400
Ankiel, Rick CF STL	Whiteness	319	49	81	46	17	2	16	49	27	80	2	1	0.2539	0.3121	0.4702	404
Giles, Brian RF SD 	Free Agent	422	57	115	78	26	2	9	46	59	48	2	3	0.2725	0.3617	0.4076	406
Feliz, Pedro 3B HOU 	Whiteness	527	55	134	81	33	5	15	70	29	65	0	1	0.2543	0.2932	0.4213	409
Baker, John C FLA	SA`s	374	53	105	70	26	1	8	49	45	90	0	0	0.2807	0.3580	0.4198	410
Hairston, Scott CF OAK 	Grape Apes	340	43	86	48	21	2	15	44	26	74	5	1	0.2529	0.3060	0.4588	412
Bonifacio, Emilio 3B FLA	Free Agent	424	67	105	85	12	8	0	25	30	91	20	8	0.2476	0.2974	0.3137	413
Gomes, Jonny LF CIN 	Free Agent	261	37	63	33	14	1	15	40	25	86	8	2	0.2414	0.3077	0.4751	414
Betancourt, Yuniesky SS KC	Free Agent	472	45	130	91	30	3	6	50	15	40	4	3	0.2754	0.2977	0.3898	416
Rodriguez, Sean 2B TB	Free Agent	375	43	100	72	16	2	10	35	33	100	7	3	0.2667	0.3260	0.4000	417
Aviles, Mike SS KC 	Free Agent	300	40	88	63	16	3	6	33	12	47	4	2	0.2933	0.3205	0.4267	419
Bautista, Jose A. LF TOR 	Free Agent	372	55	93	62	17	0	14	50	50	83	3	2	0.2500	0.3389	0.4086	420
Francisco, Ben LF PHI	Free Agent	305	44	80	47	22	0	11	37	27	63	6	4	0.2623	0.3223	0.4426	421
Chavez, Eric 3B OAK 	Free Agent	295	41	79	44	20	2	13	48	35	69	1	1	0.2678	0.3455	0.4814	423
Fox, Jake 3B OAK 	Free Agent	326	40	84	49	20	0	15	59	22	69	0	0	0.2577	0.3046	0.4571	424
Thames, Marcus LF DET 	Free Agent	281	40	69	37	13	0	19	49	22	80	1	2	0.2456	0.3003	0.4947	425
Uribe, Juan 2B SF 	Disco Bush Horticulturists	377	43	97	62	20	0	15	50	23	78	2	2	0.2573	0.3000	0.4297	426
Sanchez, Gaby 1B FLA	Free Agent	377	45	100	63	22	2	13	44	25	45	2	1	0.2653	0.3109	0.4377	427
Matthews, Gary RF ANA	Free Agent	333	47	86	55	20	3	8	45	38	72	6	3	0.2583	0.3342	0.4084	438
Sweeney, Ryan RF OAK 	Free Agent	304	42	87	64	17	2	4	34	27	46	5	2	0.2862	0.3444	0.3947	442
Jones, Andruw DH CHW 	Free Agent	326	45	75	40	15	0	20	46	45	85	3	2	0.2301	0.3235	0.4601	448
Mora, Melvin 3B BAL	Free Agent	334	40	91	62	20	2	7	45	28	50	3	2	0.2725	0.3287	0.4072	451
Freese, David 3B STL 	Free Agent	310	33	88	60	20	0	8	42	20	70	1	1	0.2839	0.3273	0.4258	455
Harris, Brendan 3B MIN	Free Agent	424	55	113	76	27	2	8	46	36	84	1	1	0.2665	0.3239	0.3962	456
Stairs, Matt LF PHI	Free Agent	266	40	69	40	15	1	13	43	36	62	1	1	0.2594	0.3477	0.4699	457
Cunningham, Aaron OF OAK	Free Agent	295	35	80	51	20	3	6	44	20	79	5	2	0.2712	0.3175	0.4203	458
Martinez, Fernando OF NYM 	User Abuser	296	36	78	52	17	0	9	31	25	46	7	3	0.2635	0.3209	0.4122	459
Sheffield, Gary LF NYM	Free Agent	256	38	70	48	12	1	9	40	39	43	2	2	0.2734	0.3695	0.4336	460
Punto, Nick 2B MIN	Free Agent	351	50	87	66	16	4	1	30	45	65	16	6	0.2479	0.3333	0.3248	461
Hairston, Jerry SS NYY	Sofa Kings	301	50	78	50	20	2	6	34	31	43	7	4	0.2591	0.3283	0.3987	462
Wells, Casper OF DET	Free Agent	265	40	68	45	14	1	8	40	25	95	6	3	0.2566	0.3207	0.4075	464
Ruiz, Carlos C PHI	Free Agent	350	46	88	58	21	0	9	57	48	43	3	2	0.2514	0.3417	0.3886	466
Ramirez, Wilkin OF DET	Free Agent	295	35	75	42	19	5	9	40	20	85	7	3	0.2542	0.3016	0.4441	467
Posey, Buster C SF 	Disco Bush Horticulturists	425	40	109	72	25	0	12	48	33	90	3	2	0.2565	0.3100	0.4000	470
Olivo, Miguel C COL 	Whiteness	345	37	84	50	20	0	14	50	17	99	4	2	0.2435	0.2790	0.4232	471
Raburn, Ryan LF DET	Free Agent	194	33	54	33	11	2	8	31	17	47	4	2	0.2784	0.3365	0.4794	472
Young, Eric O. 2B COL	Free Agent	214	26	60	48	8	4	0	12	15	45	15	6	0.2804	0.3275	0.3551	476
Colvin, Tyler LF CHC	Free Agent	275	35	75	51	16	2	6	33	20	50	5	2	0.2727	0.3220	0.4109	478
Anderson, Josh CF CIN 	Free Agent	206	30	56	44	9	2	1	20	12	33	13	4	0.2718	0.3119	0.3495	479
Lugo, Julio SS STL	Free Agent	266	35	72	50	15	4	3	28	26	43	9	4	0.2707	0.3356	0.3910	480
Allen, Brandon 1B ARI	Free Agent	260	33	67	38	15	0	14	41	30	95	0	1	0.2577	0.3345	0.4769	481
Valbuena, Luis 2B CLE	Free Agent	417	58	105	61	30	3	11	35	30	94	3	3	0.2518	0.3020	0.4173	482
Jennings, Desmond OF TB	Free Agent	200	30	55	36	10	2	7	25	17	50	6	2	0.2750	0.3318	0.4500	483
Dobbs, Greg 3B PHI	Free Agent	235	30	65	42	13	2	8	38	17	45	2	0	0.2766	0.3254	0.4511	484
Gonzalez, Alex SS TOR 	Free Agent	401	49	99	61	25	1	12	49	22	71	2	1	0.2469	0.2861	0.4040	485
Millar, Kevin 1B TOR	Free Agent	419	55	100	63	22	0	15	55	59	79	0	1	0.2387	0.3326	0.3986	487
Barajas, Rod C TOR 	Free Agent	374	45	89	56	18	0	15	59	24	67	0	0	0.2380	0.2839	0.4064	488
Wilson, Jack SS SEA 	Free Agent	407	45	109	77	25	2	5	41	25	42	3	2	0.2678	0.3102	0.3759	489
Keppinger, Jeff 3B HOU	Free Agent	335	40	93	68	18	2	5	35	27	23	2	1	0.2776	0.3315	0.3881	490
Pagan, Angel LF NYM	Free Agent	194	29	56	35	13	5	3	22	15	35	7	3	0.2887	0.3397	0.4536	492
Aybar, Willy 2B TB	Free Agent	301	35	80	55	15	0	10	36	38	47	1	1	0.2658	0.3481	0.4153	496
Eckstein, David 2B SD	Free Agent	404	49	114	87	25	1	1	31	41	33	2	2	0.2822	0.3483	0.3564	497
Giambi, Jason 1B COL	Free Agent	278	39	64	37	11	0	16	51	45	70	0	1	0.2302	0.3375	0.4424	498
Flores, Jesus C WAS 	Blue Crew	358	35	93	62	20	1	10	50	28	91	0	0	0.2598	0.3135	0.4050	500
Belliard, Ronnie 2B LA	Free Agent	251	29	69	46	14	0	9	29	24	43	2	1	0.2749	0.3382	0.4382	502
Fontenot, Mike 2B CHC	Free Agent	357	31	95	59	25	3	8	38	39	74	3	2	0.2661	0.3384	0.4202	504
Torres, Andres OF SF	Free Agent	152	30	41	21	6	8	6	23	16	45	6	1	0.2697	0.3393	0.5329	505
Nix, Jayson 2B CHW	Free Agent	233	30	57	38	10	0	9	25	25	57	8	3	0.2446	0.3178	0.4034	506
Buck, John C TOR 	Free Agent	412	50	97	56	26	0	15	55	37	109	0	1	0.2354	0.2984	0.4078	507
Fields, Josh D. 3B KC	Free Agent	376	45	86	50	17	3	16	51	40	117	2	2	0.2287	0.3029	0.4176	508
Crede, Joe 3B MIN 	Free Agent	303	32	77	47	15	3	12	45	23	45	0	0	0.2541	0.3067	0.4422	509
Gamel, Mat 3B MIL	Free Agent	292	36	76	50	16	0	10	41	37	97	0	1	0.2603	0.3435	0.4178	510
Alonso, Yonder 1B CIN	Free Agent	195	26	56	36	13	1	6	30	15	41	2	1	0.2872	0.3381	0.4564	513
Wallace, Brett 3B TOR 	Sofa Kings	275	31	74	45	20	1	8	38	25	65	1	1	0.2691	0.3300	0.4364	514
Freeman, Freddie 1B ATL	Free Agent	210	26	59	37	13	2	7	30	16	35	2	1	0.2810	0.3319	0.4619	515
Alvarez, Pedro 3B PIT	Sofa Kings	265	34	67	40	15	2	10	39	25	59	2	2	0.2528	0.3172	0.4377	516
Lowrie, Jed SS BOS 	Free Agent	250	35	65	39	18	2	6	45	31	67	2	1	0.2600	0.3416	0.4200	517
Rodriguez, Ivan C WAS 	Grape Apes	353	35	95	66	20	2	7	39	15	68	1	1	0.2691	0.2989	0.3966	518
Cedeno, Ronny SS PIT 	Free Agent	396	45	95	73	12	0	10	45	20	85	5	3	0.2399	0.2764	0.3460	519
Saltalamacchia, Jarrod C TEX 	Sofa Kings	303	40	76	48	15	1	12	40	28	89	0	1	0.2508	0.3142	0.4257	520
Willits, Reggie LF ANA	Free Agent	206	37	55	46	9	0	0	16	32	42	11	3	0.2670	0.3655	0.3107	522
Izturis, Cesar SS BAL	Free Agent	352	35	91	73	14	3	1	25	20	26	12	4	0.2585	0.2984	0.3239	523
Gload, Ross 1B PHI 	Free Agent	209	31	59	42	12	0	5	35	15	24	1	1	0.2823	0.3304	0.4115	526
Hall, Bill 3B BOS 	Free Agent	327	36	82	43	26	3	10	43	27	101	2	2	0.2508	0.3079	0.4404	530
Teagarden, Taylor C TEX 	Free Agent	303	35	78	51	16	0	11	39	19	89	0	0	0.2574	0.3012	0.4191	532
Raynor, John OF PIT 	Free Agent	185	30	50	36	9	2	3	15	19	42	9	4	0.2703	0.3382	0.3892	536
Crosby, Bobby 3B PIT 	Free Agent	400	45	95	59	25	2	9	46	39	71	6	3	0.2375	0.3052	0.3775	537
Francisco, Juan 3B CIN	Free Agent	210	30	53	30	13	2	8	33	20	70	4	2	0.2524	0.3174	0.4476	543
Navarro, Dioner C TB 	SA`s	356	40	90	66	16	0	8	40	31	50	3	2	0.2528	0.3127	0.3652	544
Shoppach, Kelly C TB 	Whiteness	253	37	61	34	14	0	13	40	33	85	0	0	0.2411	0.3287	0.4506	545
Velez, Eugenio 2B SF	Free Agent	190	26	50	33	10	5	2	21	11	33	10	4	0.2632	0.3035	0.4000	546
Santana, Carlos C CLE 	Whiteness	255	31	67	44	15	0	8	38	25	50	1	1	0.2627	0.3286	0.4157	548
Infante, Omar 2B ATL	Free Agent	229	31	67	50	13	2	2	28	17	34	2	1	0.2926	0.3415	0.3930	550
Duncan, Chris LF BOS	Free Agent	286	34	70	44	14	1	11	43	43	81	1	1	0.2448	0.3435	0.4161	560
Johnson, Reed CF CHC	Free Agent	258	35	69	49	15	1	4	29	16	50	4	3	0.2674	0.3102	0.3798	561
Miles, Aaron 2B OAK 	Free Agent	301	38	85	68	14	1	2	22	18	31	3	1	0.2824	0.3229	0.3555	564
Hoffmann, Jamie OF NYY 	Free Agent	147	20	40	26	10	0	4	27	10	33	6	3	0.2721	0.3185	0.4218	567
Burriss, Emmanuel 2B SF 	Free Agent	221	28	58	52	6	0	0	16	18	29	12	4	0.2624	0.3180	0.2896	568
Hernandez, Ramon C CIN	Evil Empire	374	35	96	68	20	0	8	45	39	52	1	1	0.2567	0.3269	0.3743	569
Larish, Jeff 1B DET 	Free Agent	228	31	57	34	13	1	9	36	24	59	2	2	0.2500	0.3214	0.4342	570
Paulino, Ronny C FLA 	Free Agent	278	29	77	59	11	0	7	30	24	51	0	1	0.2770	0.3344	0.3921	571
Strieby, Ryan 1B DET 	Free Agent	225	30	61	43	10	1	7	30	15	40	1	1	0.2711	0.3167	0.4178	572
Laird, Gerald C DET 	Free Agent	401	50	99	66	24	3	6	40	34	80	4	2	0.2469	0.3057	0.3666	579
Everett, Adam SS DET 	Free Agent	359	45	88	60	22	2	4	45	26	55	5	2	0.2451	0.2961	0.3510	580
Kapler, Gabe CF TB	Free Agent	187	27	51	32	14	0	5	27	17	34	3	2	0.2727	0.3333	0.4278	581
Gathright, Joey CF TOR 	Free Agent	170	25	47	40	5	2	0	13	13	27	10	4	0.2765	0.3279	0.3294	582
Smoak, Justin 1B TEX	Sofa Kings	200	25	52	31	10	1	10	27	25	45	1	1	0.2600	0.3422	0.4700	587
Catalanotto, Frank LF MIL	Free Agent	241	33	65	41	16	3	5	25	21	30	2	1	0.2697	0.3282	0.4232	590
Viciedo, Dayan 3B CHW	Free Agent	225	25	60	41	12	0	7	27	17	33	2	1	0.2667	0.3182	0.4133	592
Loretta, Mark 3B LA	Free Agent	301	33	82	63	15	1	3	35	31	31	1	1	0.2724	0.3404	0.3588	593
Carroll, Jamey 2B LA 	Free Agent	227	40	62	49	10	2	1	21	28	41	4	2	0.2731	0.3529	0.3480	594
Kearns, Austin RF CLE 	Free Agent	289	38	74	43	20	4	7	33	43	59	1	1	0.2561	0.3524	0.4256	595
Ruiz, Randy DH TOR	Free Agent	196	24	52	30	12	0	10	25	18	57	0	1	0.2653	0.3271	0.4796	597
Tracy, Chad A. 1B ARI	Free Agent	252	28	65	40	16	1	8	38	24	43	0	0	0.2579	0.3225	0.4246	598
Frazier, Todd SS CIN	Free Agent	210	25	55	35	12	1	7	29	15	40	2	1	0.2619	0.3111	0.4286	599
Michaels, Jason LF HOU 	Free Agent	193	25	52	36	10	1	5	30	21	43	2	2	0.2694	0.3411	0.4093	600
Blum, Geoff 3B HOU 	Free Agent	300	35	75	51	15	1	8	43	26	48	0	1	0.2500	0.3098	0.3867	602
Morrison, Logan 1B FLA	Floaters and Sinkers	185	29	49	29	14	1	5	29	20	25	2	1	0.2649	0.3366	0.4324	603
Casilla, Alexi 2B MIN	Free Agent	267	33	65	53	9	1	2	25	21	37	10	1	0.2434	0.2986	0.3071	607
Craig, Allen SS STL 	Free Agent	185	25	50	32	12	1	5	27	15	45	2	2	0.2703	0.3250	0.4270	611
Snyder, Chris C ARI 	Free Agent	300	35	70	44	14	0	12	45	45	78	0	0	0.2333	0.3333	0.4000	612
Gross, Gabe RF TB 	Free Agent	270	35	63	37	15	2	9	33	39	66	4	2	0.2333	0.3301	0.4037	613
Jimenez, Jorge 3B FLA 	Free Agent	175	25	47	32	10	0	5	27	12	25	2	1	0.2686	0.3155	0.4114	615
Walker, Neil 3B PIT	Free Agent	240	33	60	38	15	0	7	26	21	73	3	2	0.2500	0.3103	0.4000	616
Amezaga, Alfredo CF FLA 	Free Agent	260	31	67	50	10	5	2	22	20	38	7	3	0.2577	0.3107	0.3577	619
Young, Delwyn 2B PIT	Free Agent	252	30	67	48	13	1	5	30	23	61	1	1	0.2659	0.3273	0.3849	622
Blanks, Kyle RF SD 	Free Agent	148	24	37	18	9	0	10	22	18	55	1	1	0.2500	0.3313	0.5135	623
Greene, Khalil SS STL 	Free Agent	225	27	55	32	14	1	8	30	18	51	3	2	0.2444	0.3004	0.4222	624
Varitek, Jason C BOS	Free Agent	306	35	72	40	20	0	12	41	50	81	0	0	0.2353	0.3427	0.4183	625
Mathis, Jeff C ANA	Free Agent	285	36	65	43	12	0	10	43	31	86	2	2	0.2281	0.3038	0.3754	627
Anderson, Brian N. CF KC 	Free Agent	200	30	50	32	12	0	6	22	25	53	4	3	0.2500	0.3333	0.4000	628
Marson, Lou C CLE 	Free Agent	325	35	84	54	25	0	5	35	33	80	1	1	0.2585	0.3268	0.3815	630
Torrealba, Yorvit C COL	Evil Empire	255	33	65	42	17	1	5	36	22	48	1	2	0.2549	0.3141	0.3882	631
DeWitt, Blake 3B LA	Free Agent	208	24	54	39	8	1	6	28	24	38	2	0	0.2596	0.3362	0.3942	635
Patterson, Corey CF SEA 	Free Agent	185	25	44	29	10	1	4	17	15	29	9	4	0.2378	0.2950	0.3676	636
Chavez, Endy RF SEA 	Free Agent	194	22	53	43	7	2	1	14	13	20	7	1	0.2732	0.3188	0.3454	639
German, Esteban 3B TEX 	Free Agent	193	28	50	35	10	3	2	20	21	35	6	3	0.2591	0.3318	0.3731	640
Marte, Andy 1B CLE	Free Agent	228	25	60	40	12	1	7	25	17	42	1	1	0.2632	0.3143	0.4167	641
Aurilia, Rich 1B SF	Free Agent	286	28	75	54	14	1	6	34	20	42	0	0	0.2622	0.3105	0.3811	644
Young, Dmitri 1B WAS 	Free Agent	153	18	46	31	11	0	4	21	18	26	0	0	0.3007	0.3743	0.4510	646
Descalso, Daniel 3B STL	Free Agent	175	25	48	32	10	3	3	25	15	33	2	1	0.2743	0.3316	0.4171	649
Clement, Jeff C PIT	Free Agent	268	26	67	41	15	1	10	32	25	80	0	1	0.2500	0.3140	0.4254	650
Castro, Jason C HOU	Free Agent	250	29	64	40	16	1	7	33	20	50	0	1	0.2560	0.3111	0.4120	654
Inglett, Joe LF TEX 	Free Agent	146	19	43	33	6	3	1	16	12	21	4	1	0.2945	0.3481	0.3973	655
Brown, Domonic OF PHI 	Free Agent	129	20	36	21	10	2	3	21	13	35	3	1	0.2791	0.3451	0.4574	656
Ka'aihue, Kila DH KC	Free Agent	175	22	47	28	12	0	7	24	20	25	0	0	0.2686	0.3436	0.4571	657
Denorfia, Chris CF SD 	Free Agent	118	20	33	24	7	0	2	19	11	30	4	1	0.2797	0.3411	0.3898	660
Dickerson, Chris LF CIN	Free Agent	119	17	34	22	7	2	3	10	19	34	5	2	0.2857	0.3841	0.4538	662
Kotsay, Mark CF CHW	Free Agent	265	27	69	48	16	1	4	31	22	29	2	2	0.2604	0.3171	0.3736	663
Buck, Travis RF OAK	Free Agent	182	23	47	28	11	2	6	23	20	41	2	1	0.2582	0.3317	0.4396	666
Betemit, Wilson 3B KC 	Free Agent	199	25	52	31	14	0	7	25	19	61	0	0	0.2613	0.3257	0.4372	668
Kendall, Jason C KC 	Free Agent	425	41	104	81	20	1	2	40	40	43	6	3	0.2447	0.3097	0.3106	669
Santiago, Ramon SS DET 	Free Agent	151	23	41	29	6	2	4	20	13	28	2	1	0.2715	0.3293	0.4172	671
Flowers, Tyler C CHW	Free Agent	245	28	62	40	15	0	7	32	27	71	0	1	0.2531	0.3272	0.4000	672
Hundley, Nick C SD	Free Agent	250	25	60	39	13	0	8	30	21	70	3	1	0.2400	0.2989	0.3880	674
Sweeney, Mike DH SEA	Free Agent	200	20	55	38	12	0	5	25	13	21	0	0	0.2750	0.3192	0.4100	677
Gwynn, Tony K. CF SD	Free Agent	186	26	49	40	5	3	1	11	21	32	7	3	0.2634	0.3382	0.3387	678
Hopper, Norris LF WAS	Free Agent	119	18	37	31	5	1	0	5	8	13	5	2	0.3109	0.3543	0.3697	682
Reddick, Josh LF BOS	Free Agent	196	25	50	30	13	1	6	21	15	47	2	1	0.2551	0.3081	0.4235	687
Vazquez, Ramon SS PIT	Free Agent	268	34	68	48	13	2	5	28	33	62	1	0	0.2537	0.3355	0.3731	688
Jay, John OF STL	Free Agent	111	18	30	19	7	1	3	21	10	25	3	1	0.2703	0.3306	0.4324	689
Dominguez, Matt 3B FLA	Free Agent	129	15	35	23	7	1	4	19	11	33	3	2	0.2713	0.3286	0.4341	692
Avila, Alex C DET 	Free Agent	203	24	52	32	13	1	6	30	20	55	0	0	0.2562	0.3229	0.4187	693
Hoffpauir, Micah 1B CHC	Free Agent	154	21	40	24	10	0	6	22	13	35	1	0	0.2597	0.3174	0.4416	696
Santos, Omir C NYM 	Free Agent	252	24	64	45	12	1	6	35	13	37	0	0	0.2540	0.2906	0.3810	698
Salazar, Oscar LF SD	Free Agent	110	14	32	20	6	1	5	20	13	16	0	0	0.2909	0.3659	0.5000	700
Marrero, Chris OF WAS	Titty`s Warriors	129	18	35	20	9	1	5	20	12	40	1	1	0.2713	0.3333	0.4729	702
Powell, Landon C OAK	Free Agent	150	19	37	20	10	0	7	31	15	39	0	0	0.2467	0.3152	0.4533	703
Ransom, Cody 3B PHI 	Free Agent	144	27	37	19	13	1	4	19	20	42	2	1	0.2569	0.3476	0.4444	704
Kottaras, George C MIL	Free Agent	250	30	64	39	19	0	6	26	24	68	0	1	0.2560	0.3212	0.4040	705
Valencia, Danny 3B MIN	Free Agent	210	20	55	37	12	1	5	22	15	33	2	1	0.2619	0.3111	0.4000	707
Barton, Daric 1B OAK	Free Agent	226	35	56	36	13	2	5	26	34	45	1	1	0.2478	0.3462	0.3894	708
Thomas, Clete LF DET	Free Agent	196	26	50	33	11	2	4	24	24	52	2	0	0.2551	0.3364	0.3929	713
Nix, Laynce CF CIN 	Free Agent	249	32	59	30	20	1	8	34	17	66	0	1	0.2369	0.2857	0.4217	715
Kieschnick, Roger LF SF	Free Agent	165	15	45	31	8	2	4	20	15	25	2	1	0.2727	0.3333	0.4182	718
Bourjos, Peter CF ANA 	Free Agent	165	20	42	27	10	4	1	11	13	25	8	2	0.2545	0.3090	0.3818	719
Garciaparra, Nomar DH OAK	Free Agent	151	15	42	31	7	0	4	21	11	16	1	1	0.2781	0.3272	0.4040	721
Joyce, Matt OF TB	Free Agent	137	22	34	16	8	2	8	20	17	36	0	1	0.2482	0.3312	0.5109	723
Duncan, Shelley LF CLE 	Free Agent	146	24	35	22	5	0	8	24	15	38	0	0	0.2397	0.3106	0.4384	724
Counsell, Craig 2B MIL 	Free Agent	252	33	65	47	14	2	2	21	34	38	3	2	0.2579	0.3462	0.3532	725
Pie, Felix CF BAL 	Free Agent	171	24	42	29	7	2	4	20	15	43	4	1	0.2456	0.3065	0.3801	726
Owens, Jerry CF WAS 	Free Agent	134	16	35	30	4	1	0	7	11	25	9	4	0.2612	0.3172	0.3060	727
Abreu, Tony 2B ARI	Free Agent	247	25	66	37	24	1	4	25	18	33	0	1	0.2672	0.3170	0.4211	728
Schierholtz, Nate RF SF	Free Agent	157	18	45	30	11	2	2	15	7	28	2	1	0.2866	0.3171	0.4204	729
Brantley, Michael OF CLE	Free Agent	112	10	35	31	4	0	0	11	8	19	4	4	0.3125	0.3583	0.3482	732
Lawrie, Brett C MIL	Free Agent	129	20	35	21	10	2	2	16	8	25	3	1	0.2713	0.3139	0.4264	739
Arencibia, J.P. C TOR 	Titty`s Warriors	175	20	44	24	12	1	7	25	15	50	0	1	0.2514	0.3105	0.4514	740
Pena, Ramiro SS NYY	Free Agent	115	17	33	25	6	1	1	10	5	20	4	1	0.2870	0.3167	0.3826	745
Davis, Isaac 1B NYM	Free Agent	129	15	35	20	9	1	5	17	12	41	1	1	0.2713	0.3333	0.4729	750
Salome, Angel C MIL	Free Agent	279	26	71	50	15	0	6	27	22	53	0	1	0.2545	0.3090	0.3728	755
Lamb, Mike 3B MIL	Free Agent	186	22	49	34	9	2	4	24	18	26	0	0	0.2634	0.3284	0.3978	757
Freel, Ryan P. CF KC	Free Agent	165	24	41	31	8	1	1	10	12	29	7	4	0.2485	0.2994	0.3273	758
Bourgeois, Jason LF HOU	Free Agent	111	17	30	22	7	0	1	10	8	19	5	2	0.2703	0.3193	0.3604	761
Ishikawa, Travis 1B SF	Free Agent	140	20	37	27	5	1	4	18	13	39	1	1	0.2643	0.3268	0.4000	762
Revere, Ben CF MIN	Free Agent	165	20	42	27	9	2	4	16	15	25	3	1	0.2545	0.3167	0.4061	763
Schneider, Brian C PHI 	Free Agent	203	21	51	36	10	0	5	30	22	29	0	0	0.2512	0.3244	0.3744	765
Thole, Josh C NYM 	Free Agent	199	15	56	40	13	2	1	22	15	25	1	1	0.2814	0.3318	0.3819	767
Helms, Wes 3B FLA	Free Agent	248	22	63	45	14	0	4	34	16	60	0	0	0.2540	0.2992	0.3589	768
Tolbert, Matt 2B MIN 	Free Agent	156	23	39	30	6	2	1	12	14	28	6	2	0.2500	0.3118	0.3333	769
Castro, Ramon A. C CHW 	Free Agent	146	15	36	23	6	0	7	25	15	37	0	0	0.2466	0.3168	0.4315	770
McPherson, Dallas 3B OAK 	Free Agent	100	15	25	11	7	0	7	18	12	35	0	1	0.2500	0.3304	0.5300	771
Zaun, Gregg C MIL 	Free Agent	199	25	50	32	13	0	5	25	28	34	0	0	0.2513	0.3436	0.3920	772
