All Players 2009 MLB Standard Stats																	
Player	Team	AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank
Venable, Will CF SD	Free Agent	293	38	75	47	14	2	12	38	25	89	6	1	0.2560	0.3230	0.4403	365
Bradley, Milton OF CHC 	Free Agent	393	61	101	71	17	1	12	40	66	95	2	3	0.2570	0.3779	0.3969	367
Church, Ryan RF ATL	Free Agent	359	46	98	66	28	0	4	40	33	58	6	2	0.2730	0.3375	0.3844	369
Lugo, Julio SS STL	Free Agent	257	40	72	51	13	5	3	21	29	45	9	0	0.2802	0.3517	0.4047	377
Stubbs, Drew OF CIN	Free Agent	180	27	48	34	5	1	8	17	15	49	10	4	0.2667	0.3231	0.4389	380
Ishikawa, Travis 1B SF	Free Agent	326	49	85	64	10	2	9	39	30	89	2	2	0.2607	0.3287	0.3865	388
Barajas, Rod C TOR 	Free Agent	429	43	97	59	19	0	19	71	20	76	1	0	0.2261	0.2582	0.4033	391
Mora, Melvin 3B BAL 	Free Agent	450	44	117	89	20	0	8	48	34	60	3	3	0.2600	0.3212	0.3578	393
Iwamura, Akinori 2B PIT 	Free Agent	231	28	67	48	16	2	1	22	24	44	9	1	0.2900	0.3552	0.3896	395
Bautista, Jose A. LF TOR	Free Agent	336	54	79	50	13	3	13	40	56	85	4	0	0.2351	0.3492	0.4077	397
Nix, Jayson 2B CHW	Free Agent	255	36	57	34	11	0	12	32	28	64	10	2	0.2235	0.3080	0.4078	398
Eckstein, David 2B SD	Free Agent	503	64	131	100	27	2	2	51	39	46	3	1	0.2604	0.3225	0.3340	403
Jones, Andruw DH CHW 	Free Agent	281	43	60	25	18	0	17	43	45	72	5	1	0.2135	0.3233	0.4591	404
Young, Delwyn 2B PIT 	Free Agent	354	40	94	69	16	2	7	43	29	90	2	0	0.2655	0.3256	0.3814	405
Punto, Nick 2B MIN	Free Agent	359	56	82	65	15	1	1	38	61	70	16	3	0.2284	0.3372	0.2841	407
Kotchman, Casey 1B BOS	Free Agent	385	37	103	73	23	0	7	48	39	42	1	0	0.2675	0.3387	0.3818	409
Carroll, Jamey 2B CLE 	Free Agent	315	53	87	73	10	2	2	26	36	63	4	2	0.2762	0.3549	0.3397	410
Dukes, Elijah RF WAS	Free Agent	364	38	91	59	20	4	8	58	46	74	3	10	0.2500	0.3365	0.3929	411
Aybar, Willy 2B TB	Free Agent	296	38	75	51	12	0	12	41	34	54	1	0	0.2534	0.3313	0.4155	413
Renteria, Edgar SS SF 	Free Agent	460	50	115	90	19	1	5	48	39	69	7	2	0.2500	0.3069	0.3283	414
Dickerson, Chris LF CIN	Free Agent	255	31	70	52	13	3	2	15	39	66	11	3	0.2745	0.3704	0.3725	415
Ruiz, Randy DH TOR	Free Agent	115	25	36	19	7	0	10	17	10	35	1	1	0.3130	0.3846	0.6348	418
Nix, Laynce CF CIN 	Free Agent	309	42	74	32	26	1	15	46	22	81	0	1	0.2395	0.2908	0.4757	419
Rodriguez, Ivan C TEX 	Grape Apes	425	55	106	71	23	2	10	47	18	92	1	2	0.2494	0.2796	0.3835	420
Iannetta, Chris C COL	Want-a-be Ghetto All Stars	289	41	66	33	15	2	16	52	43	75	0	1	0.2284	0.3438	0.4602	421
Jacobs, Mike DH KC	Free Agent	434	46	99	63	16	1	19	61	41	132	0	0	0.2281	0.2971	0.4009	422
Torres, Andres OF SF	Free Agent	152	30	41	21	6	8	6	23	16	45	6	1	0.2697	0.3432	0.5329	423
Harris, Willie LF WAS	Free Agent	323	47	76	45	18	6	7	27	57	62	11	4	0.2353	0.3641	0.3932	424
Lewis, Fred LF SF	Free Agent	295	49	76	48	21	3	4	20	36	84	8	4	0.2576	0.3482	0.3898	428
Pennington, Cliff SS OAK	Free Agent	208	27	58	40	11	3	4	21	19	46	7	5	0.2788	0.3421	0.4183	429
Young, Chris B. CF ARI	Free Agent	433	54	92	45	28	4	15	42	59	133	11	4	0.2125	0.3112	0.3995	431
Doumit, Ryan C PIT	Floaters and Sinkers	280	31	70	44	16	0	10	38	20	49	4	0	0.2500	0.2993	0.4143	433
Izturis, Cesar SS BAL	Free Agent	387	34	99	79	14	4	2	30	18	38	12	4	0.2558	0.2941	0.3282	434
Ruiz, Carlos C PHI	Free Agent	322	32	82	46	26	1	9	43	47	39	3	2	0.2547	0.3547	0.4255	435
Gomez, Carlos CF MIL 	Free Agent	315	51	72	49	15	5	3	28	22	72	14	7	0.2286	0.2865	0.3365	440
Pie, Felix CF BAL 	Free Agent	252	38	67	45	10	3	9	29	24	58	1	3	0.2659	0.3262	0.4365	441
Fox, Jake 3B CHC	Free Agent	216	23	56	33	12	0	11	44	14	47	0	0	0.2593	0.3112	0.4676	442
Matthews, Gary RF ANA	Free Agent	316	44	79	54	19	2	4	50	40	74	4	1	0.2500	0.3361	0.3608	443
Sweeney, Mike DH SEA 	Free Agent	242	25	68	45	15	0	8	34	17	31	0	0	0.2810	0.3346	0.4421	444
Thames, Marcus LF DET 	Free Agent	258	33	65	40	11	1	13	36	29	72	0	2	0.2519	0.3231	0.4535	445
Reyes, Jose B. SS NYM 	Whiteness	147	18	41	30	7	2	2	15	18	19	11	2	0.2789	0.3554	0.3946	446
Weeks, Rickie 2B MIL 	Blue Crew	147	28	40	24	5	2	9	24	12	39	2	2	0.2721	0.3395	0.5170	447
Milledge, Lastings CF PIT	Free Agent	244	21	68	53	11	0	4	21	13	47	7	4	0.2787	0.3232	0.3730	449
Valbuena, Luis 2B CLE	Free Agent	368	52	92	54	25	3	10	31	26	83	2	3	0.2500	0.2980	0.4158	451
Infante, Omar 2B ATL	Free Agent	203	24	62	50	9	1	2	27	19	28	2	0	0.3054	0.3612	0.3892	453
Gerut, Jody CF MIL	Free Agent	274	40	63	41	13	0	9	35	19	43	6	2	0.2299	0.2785	0.3759	465
Guillen, Carlos LF DET	Free Agent	277	36	67	43	10	3	11	41	39	56	1	3	0.2419	0.3385	0.4188	466
Santiago, Ramon SS DET	Free Agent	262	29	70	55	6	2	7	35	17	57	1	2	0.2672	0.3182	0.3855	467
Thomas, Clete LF DET	Free Agent	275	46	66	43	13	3	7	39	33	77	3	0	0.2400	0.3236	0.3855	468
Hernandez, Anderson 2B NYM	Free Agent	366	39	92	70	15	4	3	37	33	63	7	5	0.2514	0.3117	0.3388	471
Schierholtz, Nate RF SF	Free Agent	285	33	76	50	19	2	5	29	16	58	3	1	0.2667	0.3019	0.4000	472
Burrell, Pat DH TB	Free Agent	412	45	91	60	16	1	14	64	57	119	2	0	0.2209	0.3151	0.3665	473
Ankiel, Rick CF STL 	Whiteness	372	50	86	52	21	2	11	38	26	99	4	3	0.2312	0.2847	0.3871	477
Torrealba, Yorvit C COL 	Evil Empire	213	27	62	48	11	1	2	31	21	42	1	1	0.2911	0.3515	0.3803	478
Paulino, Ronny C FLA	Free Agent	239	24	65	46	10	1	8	27	25	48	1	0	0.2720	0.3396	0.4226	479
Byrnes, Eric LF ARI	Free Agent	239	26	54	31	14	1	8	31	12	30	9	3	0.2259	0.2695	0.3933	480
Maier, Mitch CF KC	Free Agent	341	42	83	62	15	3	3	31	43	76	9	2	0.2434	0.3333	0.3314	481
Kapler, Gabe CF TB 	Free Agent	205	26	49	25	15	1	8	32	29	39	5	2	0.2390	0.3291	0.4390	485
Griffey, Ken DH SEA 	Free Agent	387	44	83	45	19	0	19	57	63	80	0	0	0.2145	0.3238	0.4109	486
Crede, Joe 3B MIN 	Free Agent	333	42	75	43	16	1	15	48	29	56	0	0	0.2252	0.2888	0.4144	487
Baker, Jeff 2B CHC	Free Agent	226	27	65	44	15	2	4	24	18	53	1	0	0.2876	0.3427	0.4248	488
Crisp, Coco CF KC 	Free Agent	180	30	41	25	8	5	3	14	29	23	13	2	0.2278	0.3365	0.3778	491
Harris, Brendan 3B MIN	Free Agent	414	44	108	79	22	1	6	37	29	78	0	2	0.2609	0.3097	0.3623	497
Blum, Geoff 3B HOU 	Free Agent	381	34	94	69	14	1	10	49	33	61	0	1	0.2467	0.3138	0.3675	502
Wilson, Jack SS SEA 	Free Agent	373	37	95	66	23	1	5	39	21	48	3	1	0.2547	0.2922	0.3619	503
Chavez, Endy RF SEA 	Free Agent	161	17	44	38	3	1	2	13	14	22	9	1	0.2733	0.3277	0.3416	505
Santos, Omir C NYM	Free Agent	281	28	73	51	14	1	7	40	15	44	0	0	0.2598	0.2961	0.3915	508
Johnson, Kelly 2B ATL	Free Agent	303	47	68	37	20	3	8	29	32	54	7	2	0.2244	0.3029	0.3894	509
Fontenot, Mike 2B CHC	Free Agent	377	38	89	56	22	2	9	43	35	83	4	1	0.2361	0.3007	0.3767	513
Salazar, Oscar LF SD	Free Agent	139	16	42	27	8	2	5	25	14	20	0	0	0.3022	0.3636	0.4964	515
Encarnacion, Edwin 3B TOR 	Free Agent	293	35	66	40	11	2	13	39	37	67	2	1	0.2253	0.3195	0.4096	516
Zaun, Gregg C TB 	Free Agent	262	34	68	43	17	0	8	27	31	48	0	2	0.2595	0.3446	0.4160	517
Blanks, Kyle RF SD 	Free Agent	148	24	37	18	9	0	10	22	18	55	1	1	0.2500	0.3547	0.5135	519
Hoffpauir, Micah 1B CHC	Free Agent	234	28	56	33	12	1	10	35	20	46	1	0	0.2393	0.2996	0.4274	521
Gload, Ross 1B FLA 	Free Agent	230	33	60	42	10	2	6	30	23	30	0	0	0.2609	0.3295	0.4000	522
Guillen, Jose RF KC 	Free Agent	281	30	68	51	8	0	9	40	22	50	1	0	0.2420	0.3141	0.3665	523
Kotsay, Mark CF CHW 	Free Agent	187	16	52	39	9	0	4	23	15	21	3	2	0.2781	0.3268	0.3904	528
LaPorta, Matt OF CLE 	Blue Crew	181	29	46	26	13	0	7	21	12	37	2	0	0.2541	0.3081	0.4420	529
Kendall, Jason C MIL 	Free Agent	452	48	109	86	19	2	2	43	46	58	7	2	0.2412	0.3308	0.3053	530
Betancourt, Yuniesky SS KC	Free Agent	470	40	115	83	20	6	6	49	21	44	3	3	0.2447	0.2736	0.3511	533
Everett, Adam SS DET 	Free Agent	345	43	82	58	21	0	3	44	22	61	5	2	0.2377	0.2880	0.3246	534
Hundley, Nick C SD	Free Agent	256	23	61	36	15	2	8	30	28	76	5	1	0.2383	0.3125	0.4062	535
Snider, Travis OF TOR	Sofa Kings	241	34	58	34	14	1	9	29	29	78	1	1	0.2407	0.3285	0.4191	539
Escobar, Alcides SS MIL 	Blue Crew	125	20	38	33	3	1	1	11	4	18	4	2	0.3040	0.3333	0.3680	541
Hardy, J.J. SS MIN 	Free Agent	414	53	95	66	16	2	11	47	43	85	0	1	0.2295	0.3017	0.3575	543
Gordon, Alex 3B KC	Sofa Kings	164	28	38	26	6	0	6	22	21	43	5	0	0.2317	0.3245	0.3780	544
Buck, John C KC	Free Agent	186	16	46	22	12	4	8	36	13	55	1	1	0.2473	0.2985	0.4839	545
Keppinger, Jeff 3B HOU	Free Agent	305	35	78	55	13	3	7	29	27	33	0	2	0.2557	0.3205	0.3869	547
Hernandez, Ramon C CIN 	Evil Empire	287	25	74	55	13	1	5	37	33	34	1	0	0.2578	0.3364	0.3624	550
Hinske, Eric RF NYY 	Free Agent	190	31	46	26	12	0	8	25	27	52	1	0	0.2421	0.3482	0.4316	551
Gonzalez, Alex SS TOR 	Free Agent	391	42	93	63	22	0	8	41	20	65	2	1	0.2379	0.2792	0.3555	552
Tracy, Chad A. 1B ARI 	Free Agent	257	29	61	38	15	0	8	39	26	38	1	0	0.2374	0.3056	0.3891	555
Baldelli, Rocco OF BOS 	Free Agent	150	23	38	26	4	1	7	23	11	37	1	0	0.2533	0.3110	0.4333	557
Ross, David C ATL	Free Agent	128	18	35	19	9	0	7	20	21	39	0	0	0.2734	0.3800	0.5078	558
Gross, Gabe RF TB	Free Agent	282	31	64	41	16	1	6	36	42	79	6	3	0.2270	0.3262	0.3546	559
Helms, Wes 3B FLA	Free Agent	214	18	58	44	11	0	3	33	13	54	1	1	0.2710	0.3176	0.3645	560
Cora, Alex SS NYM 	Free Agent	271	31	68	55	11	1	1	18	25	28	8	3	0.2509	0.3200	0.3100	563
Johjima, Kenji C SEA 	Free Agent	239	24	59	39	11	0	9	22	12	28	2	2	0.2469	0.2957	0.4059	567
Patterson, Eric LF OAK	Free Agent	94	15	27	20	5	1	1	11	14	25	6	1	0.2872	0.3727	0.3936	569
Delgado, Carlos 1B NYM 	Shits & Giggles	94	15	28	16	7	1	4	23	12	20	0	0	0.2979	0.3929	0.5213	570
Barton, Daric 1B OAK	Free Agent	160	31	43	27	12	1	3	24	26	25	0	2	0.2687	0.3717	0.4125	572
Moss, Brandon LF PIT	Free Agent	385	47	91	60	20	4	7	41	34	84	1	5	0.2364	0.3042	0.3636	576
Gonzalez, Alberto 2B WAS	Free Agent	291	31	77	57	16	3	1	33	14	27	1	1	0.2646	0.2994	0.3505	577
Sullivan, Cory CF NYM	Free Agent	136	17	34	25	2	5	2	15	19	22	7	1	0.2500	0.3376	0.3824	581
Giambi, Jason 1B COL 	Free Agent	293	43	59	32	14	0	13	51	57	80	0	0	0.2014	0.3426	0.3823	584
Garciaparra, Nomar DH OAK 	Free Agent	160	17	45	34	8	0	3	16	8	28	2	0	0.2812	0.3136	0.3875	585
Brantley, Michael OF CLE	Free Agent	112	10	35	31	4	0	0	11	8	19	4	4	0.3125	0.3583	0.3482	592
Pena, Brayan C KC	Free Agent	165	17	45	29	10	0	6	18	12	18	0	0	0.2727	0.3184	0.4424	594
Johnson, Reed CF CHC 	Free Agent	165	23	42	26	10	2	4	22	13	27	2	1	0.2545	0.3297	0.4121	596
Maxwell, Justin CF WAS	Free Agent	89	13	22	13	4	1	4	9	12	32	6	1	0.2472	0.3431	0.4494	597
Saltalamacchia, Jarrod C TEX 	Sofa Kings	283	34	66	45	12	0	9	34	22	97	0	2	0.2332	0.2899	0.3710	598
Pena, Ramiro SS NYY 	Free Agent	115	17	33	25	6	1	1	10	5	20	4	1	0.2870	0.3167	0.3826	600
Green, Nick A. SS BOS	Free Agent	276	35	65	41	18	0	6	35	20	69	1	4	0.2355	0.3029	0.3659	606
Flores, Jesus C WAS 	Blue Crew	93	13	28	19	3	2	4	15	11	26	0	0	0.3011	0.3714	0.5054	607
Shoppach, Kelly C CLE 	Whiteness	271	33	58	32	14	0	12	40	33	98	0	0	0.2140	0.3354	0.3985	608
Anderson, Brian N. CF BOS	Free Agent	202	32	49	36	9	0	4	18	23	54	3	6	0.2426	0.3275	0.3465	613
Burriss, Emmanuel 2B SF 	Free Agent	202	18	48	42	6	0	0	13	14	34	11	4	0.2376	0.2922	0.2673	615
Atkins, Garrett 3B COL	Free Agent	354	37	80	58	12	1	9	48	41	58	0	0	0.2260	0.3083	0.3418	617
Varitek, Jason C BOS 	Free Agent	364	41	76	38	24	0	14	51	54	90	0	0	0.2088	0.3129	0.3901	618
Powell, Landon C OAK	Free Agent	140	19	32	18	7	0	7	30	14	36	0	0	0.2286	0.2968	0.4286	622
Tolbert, Matt 2B MIN 	Free Agent	198	28	46	36	7	1	2	19	21	37	6	2	0.2323	0.3032	0.3081	626
Aubrey, Michael 1B BAL	Free Agent	90	12	26	15	7	0	4	14	5	10	0	0	0.2889	0.3263	0.5000	630
Vizquel, Omar SS CHW 	Free Agent	177	17	47	37	7	2	1	14	13	27	4	0	0.2655	0.3158	0.3446	631
Balentien, Wladimir RF CIN	Free Agent	265	30	62	37	17	1	7	24	28	70	2	1	0.2340	0.3051	0.3849	632
Soto, Geovany C CHC	User Abuser	331	27	72	41	19	1	11	47	50	77	1	0	0.2175	0.3213	0.3807	636
Crosby, Bobby 3B OAK 	Free Agent	238	35	53	35	10	2	6	29	24	44	2	1	0.2227	0.2948	0.3571	637
Maybin, Cameron CF FLA	Free Agent	176	30	44	26	12	2	4	13	17	51	1	3	0.2500	0.3179	0.4091	641
Fields, Josh D. 3B KC 	Free Agent	239	29	53	39	5	2	7	30	25	76	2	3	0.2218	0.3008	0.3473	642
Avila, Alex C DET	Free Agent	61	9	17	8	4	0	5	14	10	18	0	0	0.2787	0.3750	0.5902	643
Jaramillo, Jason C PIT	Free Agent	206	20	52	35	14	0	3	26	17	33	1	0	0.2524	0.3094	0.3641	644
Desmond, Ian SS WAS	Free Agent	82	9	23	10	7	2	4	12	5	14	1	0	0.2805	0.3182	0.5610	646
Cedeno, Ronny SS PIT 	Free Agent	341	32	71	50	8	3	10	38	19	79	5	2	0.2082	0.2562	0.3372	647
Dobbs, Greg 3B PHI 	Free Agent	154	15	38	27	6	0	5	20	11	29	1	0	0.2468	0.2959	0.3831	649
Catalanotto, Frank LF MIL 	Free Agent	144	18	40	30	6	3	1	9	14	23	2	0	0.2778	0.3457	0.3819	650
Marte, Andy 1B CLE	Free Agent	155	20	36	23	6	1	6	25	14	30	0	0	0.2323	0.2931	0.4000	651
Fuld, Sam CF CHC	Free Agent	97	17	29	21	6	1	1	2	17	10	2	1	0.2990	0.4087	0.4124	652
Crowe, Trevor OF CLE	Free Agent	183	22	43	30	9	3	1	17	11	39	6	0	0.2350	0.2778	0.3333	653
Ojeda, Augie 2B ARI	Free Agent	264	38	65	44	17	3	1	16	32	28	3	1	0.2462	0.3399	0.3447	659
Nieves, Wil C WAS	Free Agent	224	20	58	51	6	0	1	26	17	45	1	0	0.2589	0.3133	0.2991	660
Navarro, Dioner C TB 	SA`s	376	38	82	59	15	0	8	32	18	51	5	2	0.2181	0.2612	0.3218	662
Laird, Gerald C DET	Free Agent	413	49	93	64	23	2	4	33	40	68	5	0	0.2252	0.3062	0.3196	664
Gamel, Mat 3B MIL	Free Agent	128	11	31	19	6	1	5	20	18	54	1	0	0.2422	0.3378	0.4219	665
Morales, Jose C MIN	Free Agent	119	14	37	31	6	0	0	7	14	22	0	0	0.3109	0.3806	0.3613	666
Cervelli, Francisco C NYY 	Free Agent	94	13	28	23	4	0	1	11	2	11	0	3	0.2979	0.3093	0.3723	670
McDonald, John SS TOR 	Free Agent	151	18	39	28	7	0	4	13	1	18	0	2	0.2583	0.2710	0.3841	671
Ausmus, Brad C LA 	Free Agent	95	9	28	23	4	0	1	9	5	21	1	0	0.2947	0.3431	0.3684	677
Diaz, Robinzon C PIT 	Free Agent	129	9	36	28	7	0	1	19	3	9	0	1	0.2791	0.3066	0.3566	678
Inglett, Joe LF TOR	Free Agent	89	11	25	20	4	1	0	6	8	21	3	1	0.2809	0.3469	0.3483	681
Millar, Kevin 1B TOR 	Free Agent	251	29	56	35	14	0	7	29	31	49	0	0	0.2231	0.3110	0.3625	684
Michaels, Jason LF HOU 	Free Agent	135	17	32	15	12	1	4	16	16	38	1	2	0.2370	0.3224	0.4296	685
Hanigan, Ryan C CIN	Free Agent	251	22	66	56	6	1	3	11	37	31	0	0	0.2629	0.3608	0.3307	686
Oeltjen, Trent OF ARI 	Free Agent	70	11	17	9	4	1	3	4	1	13	3	1	0.2429	0.2500	0.4571	688
Castro, Juan SS LA 	Free Agent	112	18	31	26	4	0	1	9	6	25	0	0	0.2768	0.3109	0.3393	689
McDonald, Darnell T. RF CIN 	Free Agent	105	12	28	19	6	1	2	10	5	31	1	0	0.2667	0.3063	0.4000	691
Ryal, Rusty 2B ARI	Free Agent	59	11	16	5	6	2	3	9	6	21	0	0	0.2712	0.3529	0.5932	692
Castro, Ramon A. C CHW 	Free Agent	155	13	34	19	8	0	7	25	16	39	0	0	0.2194	0.2924	0.4065	693
Brignac, Reid SS TB	Blue Crew	90	10	25	14	8	2	1	6	3	20	2	2	0.2778	0.3011	0.4444	694
Romero, Alex RF ARI 	Free Agent	145	14	36	27	6	2	1	18	11	23	2	0	0.2483	0.3057	0.3379	698
Francisco, Juan 3B CIN	Free Agent	21	4	9	7	1	0	1	7	3	7	0	0	0.4286	0.5200	0.6190	703
Blanco, Henry C SD 	Free Agent	204	21	48	30	12	0	6	16	26	50	0	0	0.2353	0.3203	0.3824	709
Fiorentino, Jeff CF BAL 	Free Agent	64	8	18	17	1	0	0	8	8	16	2	0	0.2812	0.3514	0.2969	710
Teagarden, Taylor C TEX	Free Agent	198	26	43	24	13	0	6	24	14	76	0	0	0.2172	0.2698	0.3737	712
Chavez, Raul C TOR	Free Agent	159	10	41	31	8	0	2	15	6	23	1	1	0.2579	0.2848	0.3459	715
Duncan, Chris LF BOS	Free Agent	260	25	59	37	15	2	5	32	41	67	0	1	0.2269	0.3289	0.3577	718
Thole, Josh C NYM	Free Agent	53	2	17	14	2	1	0	9	4	5	1	0	0.3208	0.3559	0.3962	719
Casilla, Alexi 2B MIN	Free Agent	228	25	46	36	7	3	0	17	22	36	11	0	0.2018	0.2795	0.2588	720
Greene, Khalil SS STL 	Free Agent	170	21	34	21	7	0	6	24	15	35	2	1	0.2000	0.2723	0.3471	721
Wise, Dewayne CF CHW 	Free Agent	142	17	32	19	8	3	2	11	3	27	4	5	0.2254	0.2617	0.3662	723
Bard, Josh C WAS 	Free Agent	274	20	63	39	18	0	6	31	24	50	0	1	0.2299	0.2933	0.3613	727
Durango, Luis LF SD	Free Agent	11	3	6	6	0	0	0	0	2	2	2	1	0.5455	0.6154	0.5455	728
Scales, Bobby LF CHC 	Free Agent	124	15	30	17	8	2	3	15	11	32	0	0	0.2419	0.3116	0.4113	729
Phillips, Paul C COL 	Free Agent	45	5	14	11	2	0	1	9	7	3	0	0	0.3111	0.3962	0.4222	730
Carp, Mike 1B SEA	Free Agent	54	7	17	12	3	1	1	5	8	10	0	0	0.3148	0.4154	0.4630	732
Quinlan, Robb LF ANA 	Free Agent	115	13	28	21	5	0	2	14	5	30	1	1	0.2435	0.2750	0.3391	733
Willits, Reggie LF ANA	Free Agent	80	16	17	15	2	0	0	6	5	17	5	1	0.2125	0.2558	0.2375	734
Maysonet, Edwin 2B HOU	Free Agent	69	9	20	17	2	0	1	7	5	19	0	0	0.2899	0.3333	0.3623	736
Hernandez, Michel C TB 	Free Agent	99	12	24	19	3	1	1	12	7	12	2	1	0.2424	0.2925	0.3232	738
Carroll, Brett CF FLA	Free Agent	141	18	33	20	8	2	3	18	11	33	0	0	0.2340	0.3057	0.3830	740
Young, Eric O. 2B COL	Free Agent	57	7	14	12	1	0	1	1	4	12	4	4	0.2456	0.2951	0.3158	741
German, Esteban 3B TEX	Free Agent	46	9	14	10	4	0	0	4	4	7	1	0	0.3043	0.3600	0.3913	742
Orr, Pete 2B WAS 	Free Agent	75	5	19	15	2	1	1	10	3	15	2	1	0.2533	0.2716	0.3467	748
Mathis, Jeff C ANA 	Free Agent	237	26	50	37	8	0	5	28	22	73	2	3	0.2110	0.2879	0.3080	749
Murton, Matt LF COL	Free Agent	52	7	13	7	5	0	1	6	4	14	2	0	0.2500	0.3036	0.4038	751
Barden, Brian 3B STL	Free Agent	103	13	24	17	3	0	4	10	6	21	0	0	0.2330	0.2857	0.3786	752
Morse, Mike 1B WAS	Free Agent	52	4	13	7	3	0	3	10	3	16	0	0	0.2500	0.2909	0.4808	753
Thurston, Joe 2B STL 	Free Agent	267	27	60	38	17	4	1	25	33	56	4	2	0.2247	0.3158	0.3296	757
Freese, David 3B STL	Free Agent	31	3	10	7	2	0	1	7	2	7	0	0	0.3226	0.3529	0.4839	758
Stavinoha, Nick LF STL	Free Agent	87	6	20	11	7	0	2	17	2	15	1	0	0.2299	0.2418	0.3793	762
Andino, Robert SS BAL	Free Agent	198	31	44	35	7	0	2	10	15	47	3	3	0.2222	0.2744	0.2879	763
Guzman, Freddy CF NYY 	Free Agent	6	2	1	1	0	0	0	1	0	1	4	1	0.1667	0.1429	0.1667	764
Blanco, Andres 2B CHC	Free Agent	123	15	31	22	8	0	1	12	8	14	0	2	0.2520	0.3030	0.3415	767
Hill, Koyie C CHC	Free Agent	253	26	60	44	12	2	2	24	27	78	0	0	0.2372	0.3121	0.3241	771
Moeller, Chad C BAL 	Free Agent	89	6	23	12	8	1	2	10	7	16	0	0	0.2584	0.3131	0.4382	775
Larish, Jeff 1B DET 	Free Agent	74	13	16	8	3	1	4	7	15	25	0	1	0.2162	0.3444	0.4459	776
Stairs, Matt LF PHI 	Free Agent	103	15	20	11	4	0	5	17	23	30	0	0	0.1942	0.3566	0.3786	778
Barfield, Josh 2B CLE	Free Agent	20	5	8	7	1	0	0	2	0	7	0	1	0.4000	0.4000	0.4500	779
Gonzalez, Edgar V. 2B SD 	Free Agent	153	16	33	19	8	2	4	18	11	36	1	2	0.2157	0.2781	0.3725	780
Gathright, Joey CF BOS 	Free Agent	30	9	8	8	0	0	0	0	2	8	2	2	0.2667	0.3125	0.2667	781
Loretta, Mark 3B LA 	Free Agent	181	19	42	34	8	0	0	25	20	21	1	1	0.2320	0.3088	0.2762	782
Ramirez, Wilkin OF DET	Free Agent	11	6	4	2	0	1	1	3	1	3	0	0	0.3636	0.3846	0.8182	783
Mayberry, John OF PHI	Free Agent	57	8	12	5	3	0	4	8	2	23	0	0	0.2105	0.2500	0.4737	785
Monroe, Craig LF PIT	Free Agent	79	8	17	12	2	0	3	16	7	21	0	0	0.2152	0.2874	0.3544	786
Quintero, Humberto C HOU	Free Agent	157	11	37	24	8	1	4	14	7	41	0	0	0.2357	0.2857	0.3758	787
Joyce, Matt OF TB	Free Agent	32	3	6	2	1	0	3	7	3	7	1	0	0.1875	0.2703	0.5000	790
Snyder, Chris C ARI 	Free Agent	165	20	33	20	7	0	6	22	32	47	0	0	0.2000	0.3333	0.3515	791
Rivera, Mike C MIL	Free Agent	114	10	26	17	7	0	2	14	15	32	1	0	0.2281	0.3258	0.3421	792
Greene, Tyler SS STL	Free Agent	108	9	24	17	5	0	2	7	4	32	3	0	0.2222	0.2696	0.3241	795
Bourgeois, Jason LF HOU 	Free Agent	37	6	7	6	0	0	1	3	3	7	3	0	0.1892	0.2500	0.2703	798
Kottaras, George C MIL 	Free Agent	93	15	22	10	11	0	1	10	11	25	0	0	0.2366	0.3084	0.3871	799
LaRue, Jason C STL 	Free Agent	104	10	25	20	3	0	2	6	3	22	1	0	0.2404	0.2883	0.3269	800
Buck, Travis RF OAK	Free Agent	105	11	23	17	3	0	3	10	10	20	1	1	0.2190	0.2870	0.3333	803
Bailey, Jeff 1B BOS	Free Agent	77	14	16	8	3	2	3	9	10	21	0	0	0.2078	0.3297	0.4156	804
Dillon, Joe 3B TB	Free Agent	30	4	9	8	0	0	1	2	3	4	0	0	0.3000	0.4000	0.4000	805
Burke, Chris SS ATL	Free Agent	82	8	17	11	5	0	1	5	6	16	4	1	0.2073	0.2697	0.3049	806
Van Every, Jonathan CF BOS	Free Agent	11	1	4	3	0	0	1	3	2	5	0	0	0.3636	0.4615	0.6364	810
Jackson, Conor LF ARI 	SA`s	99	8	18	13	4	0	1	14	11	16	5	0	0.1818	0.2636	0.2525	813
Buscher, Brian 3B MIN 	Free Agent	136	14	32	26	3	1	2	12	24	35	0	0	0.2353	0.3598	0.3162	815
Allen, Brandon 1B ARI	Free Agent	104	13	21	10	7	0	4	14	12	40	0	0	0.2019	0.2845	0.3846	816
Whiteside, Eli C SF	Free Agent	127	15	29	20	6	1	2	13	4	30	0	0	0.2283	0.2687	0.3386	817
Miranda, Juan 1B NYY	Free Agent	9	2	3	2	0	0	1	3	0	4	0	0	0.3333	0.3333	0.6667	818
Carson, Matt OF OAK 	Free Agent	21	1	6	5	0	0	1	5	0	7	0	0	0.2857	0.2727	0.4286	819
Valdez, Wilson SS NYM 	Free Agent	86	11	22	17	3	2	0	7	8	10	0	1	0.2558	0.3263	0.3372	820
Hayes, Brett C FLA	Free Agent	11	5	3	1	1	0	1	2	0	4	0	0	0.2727	0.3333	0.6364	822
Cairo, Miguel 2B PHI 	Free Agent	45	6	12	8	2	1	1	2	0	4	0	0	0.2667	0.2826	0.4222	826
Langerhans, Ryan LF SEA	Free Agent	101	12	22	12	6	1	3	10	14	28	0	1	0.2178	0.3109	0.3861	828
